IV_Name,IV_Value,Trial,Prob_Cop_After_Cop,Prob_Cop_After_Def
miscommunicationRate,0.063,3,0.22747204999999998,0.029704400000000002
miscommunicationRate,0.063,4,0.8017237999999999,0.0990737
miscommunicationRate,0.064,0,0.05947910000000001,0.03383985
miscommunicationRate,0.064,1,0.8055852000000001,0.11200805
miscommunicationRate,0.064,2,0.11478599999999999,0.24148814999999998
miscommunicationRate,0.064,3,0.2813242,0.11390395000000002
miscommunicationRate,0.064,4,0.1000324,0.1032622
miscommunicationRate,0.065,0,0.13248084999999998,0.12170439999999996
miscommunicationRate,0.065,1,0.29708670000000004,0.07388795000000001
miscommunicationRate,0.065,2,0.18733385,0.07678569999999998
miscommunicationRate,0.065,3,0.77122825,0.20562489999999997
miscommunicationRate,0.065,4,0.057711599999999995,0.016673350000000003
miscommunicationRate,0.066,0,0.37130019999999997,0.0457472
miscommunicationRate,0.066,1,0.35516194999999995,0.0800255
miscommunicationRate,0.066,2,0.025145050000000002,0.0385678
miscommunicationRate,0.066,3,0.15805265,0.0285275
miscommunicationRate,0.066,4,0.9682752499999999,0.10621835000000002
miscommunicationRate,0.067,0,0.8999335499999999,0.07262209999999998
miscommunicationRate,0.067,1,0.7589346499999999,0.12591345
miscommunicationRate,0.067,2,0.062039549999999985,0.09367025
miscommunicationRate,0.067,3,0.11699629999999998,0.20587935000000002
miscommunicationRate,0.067,4,0.1281526,0.34456805
miscommunicationRate,0.068,0,0.29834065,0.12320855
miscommunicationRate,0.068,1,0.05207730000000001,0.08412694999999999
miscommunicationRate,0.068,2,0.20161445000000003,0.1099876
miscommunicationRate,0.068,3,0.17144579999999998,0.0413798
miscommunicationRate,0.068,4,0.06201724999999999,0.18172344999999998
miscommunicationRate,0.069,0,0.0311426,0.037009
miscommunicationRate,0.069,1,0.10617949999999998,0.06356575
miscommunicationRate,0.069,2,0.1424051,0.16895905
miscommunicationRate,0.069,3,0.31192685,0.09249195
miscommunicationRate,0.069,4,0.2787132,0.23963135000000002
miscommunicationRate,0.07,0,0.26999705,0.040935700000000005
miscommunicationRate,0.07,1,0.08549715,0.06725855
miscommunicationRate,0.07,2,0.03335625,0.0409816
miscommunicationRate,0.07,3,0.09052465000000001,0.14053555
miscommunicationRate,0.07,4,0.26501949999999996,0.2443216
miscommunicationRate,0.07100000000000001,0,0.16406740000000003,0.14972825000000003
miscommunicationRate,0.07100000000000001,1,0.09168245,0.061721000000000005
miscommunicationRate,0.07100000000000001,2,0.9684747499999998,0.1611284
miscommunicationRate,0.07100000000000001,3,0.41154375000000004,0.09831514999999999
miscommunicationRate,0.07100000000000001,4,0.33703074999999993,0.07847280000000001
miscommunicationRate,0.07200000000000001,0,0.11660635000000001,0.0843677
miscommunicationRate,0.07200000000000001,1,0.020399450000000003,0.15425190000000003
miscommunicationRate,0.07200000000000001,2,0.3305079,0.06425635
miscommunicationRate,0.07200000000000001,3,0.062109000000000004,0.04123495
miscommunicationRate,0.07200000000000001,4,0.3792813,0.050617999999999996
miscommunicationRate,0.073,0,0.40333060000000004,0.07597394999999998
miscommunicationRate,0.073,1,0.027604649999999998,0.14268125
miscommunicationRate,0.073,2,0.1136672,0.11169160000000003
miscommunicationRate,0.073,3,0.8448603,0.04489715
miscommunicationRate,0.073,4,0.07302240000000002,0.11919794999999997
miscommunicationRate,0.074,0,0.18006645,0.06825405000000001
miscommunicationRate,0.074,1,0.0671655,0.14089970000000002
miscommunicationRate,0.074,2,0.16537305,0.0406817
miscommunicationRate,0.074,3,0.032716850000000006,0.0241646
miscommunicationRate,0.074,4,0.39798535,0.029687
miscommunicationRate,0.075,0,0.44870790000000005,0.07877155
miscommunicationRate,0.075,1,0.30647474999999996,0.20473560000000002
miscommunicationRate,0.075,2,0.0661079,0.0903078
miscommunicationRate,0.075,3,0.0431728,0.031477
miscommunicationRate,0.075,4,0.2064785,0.0725613
miscommunicationRate,0.076,0,0.3922354,0.038802
miscommunicationRate,0.076,1,0.23510330000000002,0.03543500000000001
miscommunicationRate,0.076,2,0.07980904999999998,0.21654359999999997
miscommunicationRate,0.076,3,0.13615354999999998,0.29087085
miscommunicationRate,0.076,4,0.06740855000000001,0.0750065
miscommunicationRate,0.077,0,0.11533265000000001,0.07734689999999998
miscommunicationRate,0.077,1,0.36003280000000004,0.07481345
miscommunicationRate,0.077,2,0.05169685,0.0504532
miscommunicationRate,0.077,3,0.18649445000000003,0.04769625
miscommunicationRate,0.077,4,0.09248094999999999,0.0272321
miscommunicationRate,0.078,0,0.1253078,0.33146844999999997
miscommunicationRate,0.078,1,0.37894595,0.1442607
miscommunicationRate,0.078,2,0.14882259999999997,0.08869610000000001
miscommunicationRate,0.078,3,0.11803995,0.12169505000000003
miscommunicationRate,0.078,4,0.05897424999999999,0.06391870000000002
miscommunicationRate,0.079,0,0.26493895,0.031975750000000004
miscommunicationRate,0.079,1,0.2533842,0.070322
miscommunicationRate,0.079,2,0.06899925,0.02432955
miscommunicationRate,0.079,3,0.24224225000000002,0.04374095
miscommunicationRate,0.079,4,0.98301745,0.06657905
miscommunicationRate,0.08,0,0.024615550000000003,0.053721849999999995
miscommunicationRate,0.08,1,0.09166569999999999,0.027535250000000004
miscommunicationRate,0.08,2,0.57545535,0.1335707
miscommunicationRate,0.08,3,0.18482179999999998,0.030238249999999994
miscommunicationRate,0.08,4,0.1646977,0.1807545
miscommunicationRate,0.081,0,0.1641605,0.017620049999999998
miscommunicationRate,0.081,1,0.02059425,0.16423405
miscommunicationRate,0.081,2,0.2068041,0.15633439999999998
miscommunicationRate,0.081,3,0.28264059999999996,0.059671249999999995
miscommunicationRate,0.081,4,0.9080525000000002,0.1850669
miscommunicationRate,0.082,0,0.18891929999999998,0.0768189
miscommunicationRate,0.082,1,0.02154685,0.01593845
miscommunicationRate,0.082,2,0.34048025000000004,0.15457385
miscommunicationRate,0.082,3,0.24604625000000008,0.04188725
miscommunicationRate,0.082,4,0.05893155,0.16388524999999998
miscommunicationRate,0.083,0,0.19915109999999997,0.06309754999999999
miscommunicationRate,0.083,1,0.04915525,0.16348044999999997
miscommunicationRate,0.083,2,0.04954859999999999,0.03817015
miscommunicationRate,0.083,3,0.16626765,0.0750518
miscommunicationRate,0.083,4,0.21721339999999997,0.13377709999999998
miscommunicationRate,0.084,0,0.9167417,0.06108925
miscommunicationRate,0.084,1,0.09492924999999999,0.0377145
miscommunicationRate,0.084,2,0.09267214999999998,0.04733695
miscommunicationRate,0.084,3,0.07116665,0.08386614999999999
miscommunicationRate,0.084,4,0.1833391,0.07163015
miscommunicationRate,0.085,0,0.228277,0.1405433
miscommunicationRate,0.085,1,0.3462662,0.08730315
miscommunicationRate,0.085,2,0.11399465,0.10059594999999999
miscommunicationRate,0.085,3,0.40718440000000006,0.3749129
miscommunicationRate,0.085,4,0.88230475,0.20702530000000002
miscommunicationRate,0.08600000000000001,0,0.0677055,0.08711965
miscommunicationRate,0.08600000000000001,1,0.10024215,0.059932849999999996
miscommunicationRate,0.08600000000000001,2,0.23656905,0.14655245
miscommunicationRate,0.08600000000000001,3,0.07787944999999999,0.03506595
miscommunicationRate,0.08600000000000001,4,0.034717149999999995,0.17915680000000003
miscommunicationRate,0.08700000000000001,0,0.11917455000000002,0.0557291
miscommunicationRate,0.08700000000000001,1,0.0269306,0.1187926
miscommunicationRate,0.08700000000000001,2,0.2628333,0.06436455
miscommunicationRate,0.08700000000000001,3,0.24298504999999998,0.033630499999999994
miscommunicationRate,0.08700000000000001,4,0.03746385,0.06922375
miscommunicationRate,0.088,0,0.08195355000000001,0.04997795
miscommunicationRate,0.088,1,0.1674672,0.027185599999999997
miscommunicationRate,0.088,2,0.0432619,0.12811159999999996
miscommunicationRate,0.088,3,0.55428355,0.27712335
miscommunicationRate,0.088,4,0.198387,0.053935849999999994
miscommunicationRate,0.089,0,0.12696904999999997,0.25606585
miscommunicationRate,0.089,1,0.18690645,0.0980188
miscommunicationRate,0.089,2,0.043945450000000004,0.022440900000000003
miscommunicationRate,0.089,3,0.5354880499999999,0.05792265
miscommunicationRate,0.089,4,0.17386984999999996,0.12263474999999999
miscommunicationRate,0.09,0,0.08469705,0.03756930000000001
